 3.51920000e-07  5.01808829e-11  3.51920000e-07  1.34356643e-13 
 3.53920000e-07  5.01808829e-11  3.53920000e-07  1.35153894e-13 
 3.55920000e-07  5.01808829e-11  3.55920000e-07  1.35935908e-13 
 3.57920000e-07  5.01808829e-11  3.57920000e-07  1.36702586e-13 
 3.59920000e-07  5.01808829e-11  3.59920000e-07  1.37453840e-13 
 3.61920000e-07  5.01808829e-11  3.61920000e-07  1.38189593e-13 
 3.63920000e-07  5.01808829e-11  3.63920000e-07  1.38909776e-13 
 3.65920000e-07  5.01808829e-11  3.65920000e-07  1.39614330e-13 
 3.67920000e-07  5.01808829e-11  3.67920000e-07  1.40303207e-13 
 3.69920000e-07  5.01808829e-11  3.69920000e-07  1.40976368e-13 
 3.71920000e-07  5.01808829e-11  3.71920000e-07  1.41633785e-13 
 3.73920000e-07  5.01808829e-11  3.73920000e-07  1.42275438e-13 
 3.75920000e-07  5.01808829e-11  3.75920000e-07  1.42901318e-13 
 3.77920000e-07  5.01808829e-11  3.77920000e-07  1.43511427e-13 
 3.79920000e-07  5.01808829e-11  3.79920000e-07  1.44105776e-13 
 3.81920000e-07  5.01808829e-11  3.81920000e-07  1.44684386e-13 
 3.83920000e-07  5.01808829e-11  3.83920000e-07  1.45247287e-13 
 3.85920000e-07  5.01808829e-11  3.85920000e-07  1.45794522e-13 
 3.87920000e-07  5.01808829e-11  3.87920000e-07  1.46326139e-13 
 3.89920000e-07  5.01808829e-11  3.89920000e-07  1.46842201e-13 
 3.91920000e-07  5.01808829e-11  3.91920000e-07  1.47342777e-13 
 3.93920000e-07  5.01808829e-11  3.93920000e-07  1.47827948e-13 
 3.95920000e-07  5.01808829e-11  3.95920000e-07  1.48297804e-13 
 3.97920000e-07  5.01808829e-11  3.97920000e-07  1.48752444e-13 
 3.99920000e-07  5.01808829e-11  3.99920000e-07  1.49191979e-13 
 4.01920000e-07  5.01808829e-11  4.01920000e-07  1.49616526e-13 
 4.03920000e-07  5.01808829e-11  4.03920000e-07  1.50026214e-13 
 4.05920000e-07  5.01808829e-11  4.05920000e-07  1.50421181e-13 
