 1.63920000e-07  6.95960494e-40  1.63920000e-07  1.32363775e-11  1.63920000e-07  3.67341509e-11  1.63920000e-07  4.99705284e-11 
 1.65920000e-07  3.09315775e-40  1.65920000e-07  1.26856388e-11  1.65920000e-07  3.72839593e-11  1.65920000e-07  4.99695981e-11 
 1.67920000e-07  1.37473678e-40  1.67920000e-07  1.21426844e-11  1.67920000e-07  3.78259696e-11  1.67920000e-07  4.99686540e-11 
 1.69920000e-07  6.10994124e-41  1.69920000e-07  1.16078574e-11  1.69920000e-07  3.83598390e-11  1.69920000e-07  4.99676964e-11 
 1.71920000e-07  2.71552944e-41  1.71920000e-07  1.10814955e-11  1.71920000e-07  3.88852300e-11  1.71920000e-07  4.99667255e-11 
 1.73920000e-07  1.20690197e-41  1.73920000e-07  1.05639312e-11  1.73920000e-07  3.94018104e-11  1.73920000e-07  4.99657415e-11 
 1.75920000e-07  5.36400877e-42  1.75920000e-07  1.00554913e-11  1.75920000e-07  3.99092534e-11  1.75920000e-07  4.99647447e-11 
 1.77920000e-07  2.38400390e-42  1.77920000e-07  9.55649688e-12  1.77920000e-07  4.04072383e-11  1.77920000e-07  4.99637352e-11 
 1.79920000e-07  1.05955729e-42  1.79920000e-07  9.06726309e-12  1.79920000e-07  4.08954502e-11  1.79920000e-07  4.99627133e-11 
 1.81920000e-07  4.70914350e-43  1.81920000e-07  8.58809885e-12  1.81920000e-07  4.13735804e-11  1.81920000e-07  4.99616792e-11 
 1.83920000e-07  2.09295267e-43  1.83920000e-07  8.11930669e-12  1.83920000e-07  4.18413266e-11  1.83920000e-07  4.99606333e-11 
 1.85920000e-07  9.30201186e-44  1.85920000e-07  7.66118260e-12  1.85920000e-07  4.22983931e-11  1.85920000e-07  4.99595757e-11 
 1.87920000e-07  4.13422749e-44  1.87920000e-07  7.21401581e-12  1.87920000e-07  4.27444910e-11  1.87920000e-07  4.99585068e-11 
 1.89920000e-07  1.83743444e-44  1.89920000e-07  6.77808861e-12  1.89920000e-07  4.31793382e-11  1.89920000e-07  4.99574268e-11 
 1.91920000e-07  8.16637529e-45  1.91920000e-07  6.35367619e-12  1.91920000e-07  4.36026599e-11  1.91920000e-07  4.99563361e-11 
 1.93920000e-07  3.62950013e-45  1.93920000e-07  5.94104643e-12  1.93920000e-07  4.40141884e-11  1.93920000e-07  4.99552348e-11 
 1.95920000e-07  1.61311117e-45  1.95920000e-07  5.54045977e-12  1.95920000e-07  4.44136636e-11  1.95920000e-07  4.99541234e-11 
 1.97920000e-07  7.16938297e-46  1.97920000e-07  5.15216902e-12  1.97920000e-07  4.48008330e-11  1.97920000e-07  4.99530020e-11 
 1.99920000e-07  3.18639243e-46  1.99920000e-07  4.77641920e-12  1.99920000e-07  4.51754519e-11  1.99920000e-07  4.99518711e-11 
 2.01920000e-07  1.41617441e-46  2.01920000e-07  4.41344741e-12  2.01920000e-07  4.55372835e-11  2.01920000e-07  4.99507309e-11 
 2.03920000e-07  6.29410851e-47  2.03920000e-07  4.06348266e-12  2.03920000e-07  4.58860991e-11  2.03920000e-07  4.99495818e-11 
 2.05920000e-07  2.79738156e-47  2.05920000e-07  3.72674573e-12  2.05920000e-07  4.62216784e-11  2.05920000e-07  4.99484241e-11 
 2.07920000e-07  1.24328069e-47  2.07920000e-07  3.40344901e-12  2.07920000e-07  4.65438091e-11  2.07920000e-07  4.99472581e-11 
 2.09920000e-07  5.52569197e-48  2.09920000e-07  3.09379641e-12  2.09920000e-07  4.68522878e-11  2.09920000e-07  4.99460842e-11 
 2.11920000e-07  2.45586310e-48  2.11920000e-07  2.79798320e-12  2.11920000e-07  4.71469195e-11  2.11920000e-07  4.99449027e-11 
